year,month,zone_id,zone_name,rainfall_mm,temperature_c,water_quality_index,sanitation_index,cases,prev_month_cases
2019,4,14,Perungudi,21.05,37.9,61.35,75,99,22.0
2019,5,14,Perungudi,23.5,35.94,72.06,75,45,99.0
2019,6,14,Perungudi,28.38,39.9,55.73,75,110,45.0
2019,7,14,Perungudi,28.78,25.29,74.72,75,46,110.0
2019,8,14,Perungudi,43.99,24.39,72.31,75,38,46.0
2019,9,14,Perungudi,139.51,28.53,63.47,75,70,38.0
2019,10,14,Perungudi,161.27,27.09,56.07,75,123,70.0
2019,11,14,Perungudi,263.39,25.39,53.22,75,135,123.0
2019,12,14,Perungudi,340.28,25.9,37.07,75,241,135.0
2020,1,14,Perungudi,9.32,29.99,75.46,75,87,241.0
2020,2,14,Perungudi,29.59,25.54,76.67,75,37,87.0
2020,3,14,Perungudi,27.32,26.0,73.43,75,28,37.0
2020,4,14,Perungudi,13.04,40.09,54.09,75,177,28.0
2020,5,14,Perungudi,8.45,35.29,64.67,75,117,177.0
2020,6,14,Perungudi,23.45,37.39,66.97,75,99,117.0
2020,7,14,Perungudi,10.68,27.29,77.04,75,34,99.0
2020,8,14,Perungudi,14.63,28.36,71.33,75,35,34.0
2020,9,14,Perungudi,123.09,28.35,65.9,75,53,35.0
2020,10,14,Perungudi,293.78,26.16,42.19,75,192,53.0
2020,11,14,Perungudi,175.85,25.34,55.09,75,197,192.0
2020,12,14,Perungudi,320.81,26.6,42.98,75,256,197.0
2021,1,14,Perungudi,44.62,24.63,73.31,75,107,256.0
2021,2,14,Perungudi,40.18,30.54,79.79,75,43,107.0
2021,3,14,Perungudi,1.06,27.35,77.76,75,15,43.0
2021,4,14,Perungudi,1.58,38.38,57.09,75,127,15.0
2021,5,14,Perungudi,23.92,39.04,55.76,75,169,127.0
2021,6,14,Perungudi,2.44,35.35,73.62,75,73,169.0
2021,7,14,Perungudi,15.73,28.1,79.41,75,17,73.0
2021,8,14,Perungudi,21.22,29.72,76.04,75,8,17.0
2021,9,14,Perungudi,101.76,25.39,68.64,75,23,8.0
2021,10,14,Perungudi,369.58,29.48,39.9,75,193,23.0
2021,11,14,Perungudi,122.66,29.14,62.01,75,142,193.0
2021,12,14,Perungudi,229.98,29.0,54.4,75,152,142.0
2022,1,14,Perungudi,47.16,31.45,72.07,75,70,152.0
2022,2,14,Perungudi,6.32,30.74,73.62,75,37,70.0
2022,3,14,Perungudi,32.3,25.2,79.33,75,13,37.0
2022,4,14,Perungudi,26.38,36.87,65.14,75,41,13.0
2022,5,14,Perungudi,15.55,34.79,74.87,75,13,41.0
2022,6,14,Perungudi,1.61,34.98,71.27,75,19,13.0
2022,7,14,Perungudi,24.01,26.99,74.93,75,11,19.0
2022,8,14,Perungudi,32.24,26.72,77.08,75,10,11.0
2022,9,14,Perungudi,210.81,27.53,54.52,75,95,10.0
2022,10,14,Perungudi,371.21,26.6,39.58,75,170,95.0
2022,11,14,Perungudi,128.1,28.84,64.66,75,105,170.0
2022,12,14,Perungudi,126.32,26.96,64.5,75,90,105.0
2023,1,14,Perungudi,28.42,27.52,70.67,75,74,90.0
2023,2,14,Perungudi,20.55,29.18,77.12,75,24,74.0
2023,3,14,Perungudi,45.42,24.84,77.2,75,12,24.0
2023,4,14,Perungudi,14.58,36.2,63.43,75,120,12.0
2023,5,14,Perungudi,21.36,36.69,64.79,75,144,120.0
2023,6,14,Perungudi,17.71,34.68,71.28,75,102,144.0
2023,7,14,Perungudi,42.89,27.96,71.31,75,79,102.0
2023,8,14,Perungudi,22.5,30.87,79.57,75,32,79.0
2023,9,14,Perungudi,296.1,29.78,40.42,75,310,32.0
2023,10,14,Perungudi,348.46,25.85,44.13,75,411,310.0
2023,11,14,Perungudi,478.78,27.06,24.4,75,626,411.0
2023,12,14,Perungudi,639.75,27.09,10.34,75,770,626.0
2024,1,14,Perungudi,49.64,25.02,70.72,75,350,770.0
2024,2,14,Perungudi,39.03,30.04,76.07,75,144,350.0
2024,3,14,Perungudi,36.02,29.15,73.33,75,71,144.0
2024,4,14,Perungudi,6.6,35.41,73.2,75,44,71.0
2024,5,14,Perungudi,9.69,37.37,65.25,75,64,44.0
2024,6,14,Perungudi,15.96,35.86,71.83,75,52,64.0
2024,7,14,Perungudi,24.75,30.77,75.05,75,24,52.0
2024,8,14,Perungudi,45.62,26.13,74.62,75,13,24.0
2024,9,14,Perungudi,208.04,27.33,56.09,75,94,13.0
2024,10,14,Perungudi,143.69,25.17,60.33,75,120,94.0
2024,11,14,Perungudi,199.09,27.98,58.81,75,89,120.0
2024,12,14,Perungudi,334.22,26.08,43.73,75,174,89.0
2015,1,15,Shollinganallur,26.14,27.42,70.25,75,56,128.0
2015,2,15,Shollinganallur,8.72,29.53,73.87,75,44,56.0
2015,3,15,Shollinganallur,43.87,29.93,76.97,75,20,44.0
2015,4,15,Shollinganallur,18.48,38.45,56.84,75,212,20.0
2015,5,15,Shollinganallur,23.75,39.53,54.59,75,326,212.0
2015,6,15,Shollinganallur,24.68,40.65,58.14,75,342,326.0
2015,7,15,Shollinganallur,6.94,29.13,71.82,75,160,342.0
2015,8,15,Shollinganallur,14.25,25.39,78.97,75,50,160.0
2015,9,15,Shollinganallur,169.66,29.5,56.87,75,185,50.0
2015,10,15,Shollinganallur,200.56,29.01,49.99,75,291,185.0
2015,11,15,Shollinganallur,779.38,28.82,10.0,75,735,291.0
2015,12,15,Shollinganallur,795.07,29.72,10.0,75,897,735.0
2016,1,15,Shollinganallur,9.32,30.24,73.5,75,391,897.0
2016,2,15,Shollinganallur,31.7,28.32,77.8,75,138,391.0
2016,3,15,Shollinganallur,6.26,29.48,74.3,75,51,138.0
2016,4,15,Shollinganallur,2.17,34.21,69.54,75,45,51.0
2016,5,15,Shollinganallur,3.66,37.17,68.93,75,44,45.0
2016,6,15,Shollinganallur,0.77,36.39,65.33,75,62,44.0
2016,7,15,Shollinganallur,19.55,28.76,74.97,75,28,62.0
2016,8,15,Shollinganallur,49.61,30.81,72.09,75,32,28.0
2016,9,15,Shollinganallur,177.94,28.8,53.58,75,100,32.0
2016,10,15,Shollinganallur,293.17,27.65,41.1,75,180,100.0
2016,11,15,Shollinganallur,144.67,26.53,64.3,75,113,180.0
2016,12,15,Shollinganallur,231.06,28.65,54.55,75,114,113.0
2017,1,15,Shollinganallur,8.24,26.64,77.57,75,46,114.0
2017,2,15,Shollinganallur,17.89,27.95,78.28,75,16,46.0
2017,3,15,Shollinganallur,14.86,26.4,77.43,75,7,16.0
2017,4,15,Shollinganallur,21.07,40.95,51.44,75,121,7.0
2017,5,15,Shollinganallur,11.24,35.17,68.89,75,66,121.0
2017,6,15,Shollinganallur,28.92,40.37,58.81,75,112,66.0
2017,7,15,Shollinganallur,40.41,31.58,70.72,75,81,112.0
2017,8,15,Shollinganallur,19.38,29.06,77.04,75,36,81.0
2017,9,15,Shollinganallur,204.43,26.86,49.57,75,107,36.0
2017,10,15,Shollinganallur,278.07,25.37,48.42,75,147,107.0
2017,11,15,Shollinganallur,199.47,29.28,52.12,75,126,147.0
2017,12,15,Shollinganallur,308.38,28.64,47.78,75,148,126.0
2018,1,15,Shollinganallur,5.07,26.22,72.76,75,67,148.0
2018,2,15,Shollinganallur,36.94,24.11,72.48,75,31,67.0
2018,3,15,Shollinganallur,25.28,31.53,78.76,75,7,31.0
2018,4,15,Shollinganallur,21.7,37.75,66.49,75,46,7.0
2018,5,15,Shollinganallur,15.21,35.32,64.98,75,71,46.0
2018,6,15,Shollinganallur,21.22,36.72,62.98,75,90,71.0
2018,7,15,Shollinganallur,5.05,25.34,71.47,75,45,90.0
2018,8,15,Shollinganallur,9.26,26.23,72.19,75,24,45.0
2018,9,15,Shollinganallur,217.63,28.75,49.49,75,122,24.0
2018,10,15,Shollinganallur,181.49,25.95,53.7,75,129,122.0
2018,11,15,Shollinganallur,215.38,27.3,51.49,75,169,129.0
2018,12,15,Shollinganallur,111.78,26.36,58.89,75,129,169.0
2019,1,15,Shollinganallur,4.18,25.69,77.52,75,36,129.0
2019,2,15,Shollinganallur,13.8,30.15,72.26,75,29,36.0
2019,3,15,Shollinganallur,25.72,24.68,75.49,75,10,29.0
2019,4,15,Shollinganallur,9.47,34.4,74.17,75,12,10.0
2019,5,15,Shollinganallur,29.13,35.24,71.62,75,22,12.0
2019,6,15,Shollinganallur,3.81,34.86,70.53,75,27,22.0
2019,7,15,Shollinganallur,10.51,29.94,70.25,75,29,27.0
2019,8,15,Shollinganallur,11.03,25.11,78.59,75,12,29.0
2019,9,15,Shollinganallur,361.91,25.84,34.35,75,192,12.0
2019,10,15,Shollinganallur,150.34,25.6,55.64,75,159,192.0
2019,11,15,Shollinganallur,150.64,29.27,55.07,75,151,159.0
2019,12,15,Shollinganallur,305.16,25.13,46.38,75,178,151.0
2020,1,15,Shollinganallur,37.43,27.86,72.16,75,108,178.0
2020,2,15,Shollinganallur,24.49,28.23,73.34,75,52,108.0
2020,3,15,Shollinganallur,25.74,24.8,70.16,75,63,52.0
2020,4,15,Shollinganallur,9.79,39.29,58.2,75,138,63.0
2020,5,15,Shollinganallur,18.18,37.0,60.27,75,156,138.0
2020,6,15,Shollinganallur,24.3,35.67,65.57,75,118,156.0
2020,7,15,Shollinganallur,19.55,31.81,79.55,75,54,118.0
2020,8,15,Shollinganallur,8.17,24.83,71.46,75,48,54.0
2020,9,15,Shollinganallur,351.65,29.39,37.27,75,209,48.0
2020,10,15,Shollinganallur,326.45,26.55,41.83,75,244,209.0
2020,11,15,Shollinganallur,316.32,26.29,45.56,75,250,244.0
2020,12,15,Shollinganallur,222.03,28.81,49.24,75,232,250.0
2021,1,15,Shollinganallur,34.24,25.7,72.39,75,98,232.0
2021,2,15,Shollinganallur,37.67,25.06,75.47,75,40,98.0
2021,3,15,Shollinganallur,10.25,29.94,70.52,75,45,40.0
2021,4,15,Shollinganallur,15.81,37.93,59.38,75,102,45.0
2021,5,15,Shollinganallur,10.12,34.13,71.19,75,63,102.0
2021,6,15,Shollinganallur,1.58,34.26,74.01,75,31,63.0
2021,7,15,Shollinganallur,42.83,27.17,71.99,75,26,31.0
2021,8,15,Shollinganallur,10.88,31.73,71.31,75,27,26.0
2021,9,15,Shollinganallur,376.01,26.35,36.1,75,199,27.0
2021,10,15,Shollinganallur,359.5,26.6,35.83,75,253,199.0
2021,11,15,Shollinganallur,201.21,25.45,59.49,75,188,253.0
2021,12,15,Shollinganallur,194.94,28.87,51.03,75,188,188.0
2022,1,15,Shollinganallur,25.5,27.68,79.01,75,91,188.0
2022,2,15,Shollinganallur,9.95,28.81,70.61,75,53,91.0
2022,3,15,Shollinganallur,1.02,25.64,74.87,75,28,53.0
2022,4,15,Shollinganallur,9.74,40.62,53.79,75,128,28.0
2022,5,15,Shollinganallur,12.2,36.68,68.74,75,82,128.0
2022,6,15,Shollinganallur,16.35,35.98,72.02,75,55,82.0
2022,7,15,Shollinganallur,45.05,29.39,76.33,75,15,55.0
2022,8,15,Shollinganallur,32.54,24.93,75.36,75,9,15.0
2022,9,15,Shollinganallur,283.81,27.93,47.1,75,123,9.0
2022,10,15,Shollinganallur,200.94,26.06,53.04,75,136,123.0
2022,11,15,Shollinganallur,351.35,25.36,43.68,75,174,136.0
2022,12,15,Shollinganallur,184.76,26.89,52.55,75,171,174.0
2023,1,15,Shollinganallur,30.73,30.66,74.94,75,57,171.0
2023,2,15,Shollinganallur,47.02,26.09,78.53,75,27,57.0
2023,3,15,Shollinganallur,46.13,28.55,73.64,75,27,27.0
2023,4,15,Shollinganallur,20.49,38.63,65.44,75,129,27.0
2023,5,15,Shollinganallur,14.43,36.63,64.55,75,138,129.0
2023,6,15,Shollinganallur,18.87,35.07,71.93,75,92,138.0
2023,7,15,Shollinganallur,22.06,24.52,78.25,75,29,92.0
2023,8,15,Shollinganallur,29.17,28.31,74.54,75,12,29.0
2023,9,15,Shollinganallur,379.64,28.6,39.69,75,294,12.0
2023,10,15,Shollinganallur,245.58,27.71,54.63,75,327,294.0
2023,11,15,Shollinganallur,614.87,26.02,10.07,75,752,327.0
2023,12,15,Shollinganallur,459.82,25.52,25.25,75,707,752.0
2024,1,15,Shollinganallur,32.51,26.63,73.91,75,275,707.0
2024,2,15,Shollinganallur,31.44,28.43,79.86,75,117,275.0
2024,3,15,Shollinganallur,31.87,28.43,70.11,75,71,117.0
2024,4,15,Shollinganallur,11.78,37.53,63.32,75,80,71.0
2024,5,15,Shollinganallur,28.85,37.58,65.89,75,76,80.0
2024,6,15,Shollinganallur,26.71,36.69,68.15,75,64,76.0
2024,7,15,Shollinganallur,12.62,29.85,71.65,75,36,64.0
2024,8,15,Shollinganallur,0.41,24.07,74.61,75,16,36.0
2024,9,15,Shollinganallur,375.46,29.08,42.24,75,155,16.0
2024,10,15,Shollinganallur,383.88,28.67,37.99,75,218,155.0
2024,11,15,Shollinganallur,147.47,28.48,56.31,75,169,218.0
2024,12,15,Shollinganallur,151.78,25.01,59.33,75,126,169.0
